Industry,investment_type,SubIndustry,ProductServiceType,name,Unicorn,org_name,cb_url,rank,legal_name,roles,homepage_url,country_code,region,city,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,last_funding_on,closed_on,employee_count,logo_url,alias1,primary_role,num_exits,funding_round_uuid,org_country_code,announced_on,raised_amount_usd,post_money_valuation_usd,post_money_valuation,investor_count,investor_name,investor_type,is_lead_investor,investor_country_code,investor_types,investor_investment_count,investor_total_funding_usd,is_lead_investor_name,featured_job_title,acquirer_name,acquisition_type,acquired_on,stock_exchange_symbol,stock_symbol,went_public_on,valuation_price_usd,money_raised_usd,funding_year,founded_year,acquired_year,went_public_year,country_name(CHN),country_name,country_name_full,Post Money Value
儲能,,儲能系統整合,設備供應安裝,K2 Energy Solutions,,K2 Energy Solutions,https://www.crunchbase.com/organization/k2-energy-solutions,2341498.0,"K2 Energy Solutions, Inc.",company,https://k2battery.com,USA,Nevada,Henderson,operating,"K2 Energy Solutions provides lithium iron phosphate cells, batteries, packs, and systems.","Battery,Manufacturing,Product Design,Semiconductor","Design,Energy,Hardware,Manufacturing,Science and Engineering",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bdulwkac2nuxuwke1typ,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",CHN Energy,,CHN Energy,https://www.crunchbase.com/organization/chn-energy,3143901.0,"CHN ENERGY Investment Group Co.,LTD","company,investor",https://www.ceic.com,CHN,Beijing,Beijing,operating,"CHN Energy engages in coal, power, chemicals, and transportation business.","Energy,Energy Efficiency,Hydroelectric,Transportation","Energy,Sustainability,Transportation",,,2017-11-28,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/gvjxwgerki299jbirafm,China Energy,investor,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,
儲能,,其它,,Power Vision Engineering,,Power Vision Engineering,https://www.crunchbase.com/organization/power-vision-engineering,1808961.0,,company,http://www.powervision-eng.ch,CHE,Vaud,Ecublens,operating,Power Vision Engineering is providing engineering services in the field of hydroelectric power plants.,"Consulting,Hydroelectric,Manufacturing,Simulation","Energy,Manufacturing,Professional Services,Software,Sustainability",,,2007-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/lbynq4cva79mcgqx86bn,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,,,,,,
儲能,,"其它,熱能儲能",地壓地熱儲能,Geo Energie Suisse,,Geo Energie Suisse,https://www.crunchbase.com/organization/geo-energie-suisse,2239808.0,,company,http://www.geo-energie.ch,CHE,Zurich,Zürich,operating,Geo-Energie Suisse aims to become the leading competence center for deep geothermal energy in Switzerland.,"Energy,Geothermal Energy,Renewable Energy","Energy,Sustainability",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hy6axgtu4bh66frzhjat,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",Sendyne,,Sendyne,https://www.crunchbase.com/organization/sendyne,1090558.0,Sendyne Corp.,company,http://www.sendyne.com/,USA,New York,New York,operating,Sendyne develops key semiconductor components and complete battery management system designs for large-scale batteries,"Battery,Manufacturing,Renewable Energy,Semiconductor","Energy,Hardware,Manufacturing,Science and Engineering,Sustainability",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/fzwqoskqm7bs2t5f1u2a,,company,,,,,,,,,,,,,,,,,Vice President of Business Development,,,,,,,,,,2010.0,,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",Total Network Support,,Total Network Support,https://www.crunchbase.com/organization/total-network-support,635665.0,"Total Network Support, Inc.",company,https://totalpwr.com,USA,Iowa,Lone Tree,operating,Total Network Support provides data center and critical electrical infrastructure.,"Battery,Customer Service,Electrical Distribution,Manufacturing,Technical Support","Energy,Information Technology,Manufacturing,Other,Professional Services",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dzljuygncpmk96kg8slp,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,熱能儲能,"顯熱儲能,潛熱儲能,熱化學儲能",GUS Technology,,GUS Technology,https://www.crunchbase.com/organization/gus-technology-co-ltd,291151.0,"GUS Technology Co., Ltd.",company,https://www.gustech.com,TWN,T'ai-pei,Taipei,operating,GUS Technology offers novel materials development for energy-related applications.,"Energy Management,Energy Storage,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability",,,2015-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kz9gsjpikt1pg7avckhm,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",Recambios de carretillas,,Recambios de carretillas,https://www.crunchbase.com/organization/recambios-de-carretillas,2879633.0,,company,https://www.recambiosdecarretillasrrp.es/,ESP,Andalucia,Granada,operating,"Recambios de carretillas is an online truck store that offers alternators, seats, traction batteries, chargers, connectors, and headlights.","Battery,E-Commerce,Retail","Commerce and Shopping,Energy",,,2018-11-23,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dswbpxvgfe9cghpbcbzb,RRP,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,,,,,,
儲能,,其它,,Eau-Energie-Conseils,,Eau-Energie-Conseils,https://www.crunchbase.com/organization/eau-energie-conseil-s,3576956.0,E2C,company,http://eau-energie-conseil.fr,FRA,Provence-Alpes-Cote d'Azur,Venelles,operating,"Eau-Energie-Conseils operates in the field of urban hydraulics, dams, hydroelectricity, and barrages.","Hydroelectric,Hydroponics,Project Management,Technical Support","Administrative Services,Agriculture and Farming,Energy,Information Technology,Other,Sustainability",,,2013-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/z46xgsjpoiicuv6k9xwr,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,,,,,,
儲能,,"其它,熱能儲能",地壓地熱儲能,Superconducting Sensor Technology Corporation,,Superconducting Sensor Technology Corporation,https://www.crunchbase.com/organization/superconducting-sensor-technology-corporation,1105371.0,"Superconducting Sensor Technology Co., Ltd.",company,https://sustec.jp/,JPN,Kanagawa,Yokohama,operating,"Superconducting Sensor Technology develops, sells, and explores superconducting quantum interference devices and systems.","Energy,Geothermal Energy,Manufacturing,Sensor","Energy,Hardware,Manufacturing,Sustainability",,,2020-07-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bdh7jmjmgj0eeswgqqxf,SUSTEC,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",SERMA Engineering,,SERMA Engineering,https://www.crunchbase.com/organization/serma-ingenierie,743386.0,SERMA Engineering,company,https://www.serma-ingenierie.com,FRA,Midi-Pyrenees,Cornebarrieu,operating,"SERMA Engineering designs, produces and maintains in operational conditions the on-board electronic systems.","Apps,Battery,CAD,Electronics,Energy Management,Industrial Engineering,Project Management,Test and Measurement","Administrative Services,Apps,Consumer Electronics,Data and Analytics,Design,Energy,Hardware,Manufacturing,Other,Science and Engineering,Software",,,2004-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/qh8hasyis3yrslhfifkb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",FBM,,FBM,https://www.crunchbase.com/organization/fbm-31b4,3008925.0,FBM Srl,company,http://www.fbmbatterie.it/,ITA,Toscana,Arezzo,operating,"FBM is an agency that offers batteries, workshops, spare parts for cars, bulbs, filters, brushes, dynamos, alternators, and motors.","Automotive,Battery,Consulting,Retail","Commerce and Shopping,Energy,Professional Services,Transportation",,,2018-11-27,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/uww7hkztdyqmykaob0zr,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,Torri Solare,,Torri Solare,https://www.crunchbase.com/organization/torri-solare,3156694.0,Torri Solare S.R.L.,company,https://www.artigianidelfotovoltaico.com/,ITA,Lombardia,Quinzano D'oglio,operating,Torri Solare manufactures and provides photovoltaic systems along with installation and solar energy equipment maintenance services.,"Energy,Energy Storage,Manufacturing,Renewable Energy,Solar","Energy,Manufacturing,Natural Resources,Sustainability",,,2007-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hnpwqehaaupjejaebywp,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",Battery Bro,,Battery Bro,https://www.crunchbase.com/organization/battery-bro,1467929.0,,company,https://batterybro.com/,HKG,Hong Kong Island,Hong Kong,operating,Battery Bro is an online store that sells a wide range of multi-branded lithium-ion batteries and other types of li-ion batteries.,"Battery,E-Commerce,Wholesale","Commerce and Shopping,Energy",,,2014-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/tcwfpvdoigohv7jyc2f4,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,,,,,,
儲能,,其它,,Wicharge,,Wicharge,https://www.crunchbase.com/organization/wicharge,2251958.0,Wicharge System S.L.,company,http://www.wicharge.es,ESP,Comunidad Valenciana,Elche,operating,Wicharge provides wireless charging points at strategic locations for charging your phone when away from home.,"Battery,Sharing Economy,Wireless","Energy,Hardware,Mobile,Other",,,2018-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/b1oiuqrxmfogupxbpv8q,Wicharge System,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,二次生命電池,設備供應安裝",Svapobar,,Svapobar,https://www.crunchbase.com/organization/svapobar,1435502.0,LDT S.R.L.,company,https://www.svapobar.it/,ITA,Lombardia,Azzate,operating,"Svapobar is an online store that provides vaporizers, atomizers, batteries, gift cards and accessories.","Battery,E-Commerce,Retail","Commerce and Shopping,Energy",,,2009-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/zclwz0uocx0taufql21j,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,,,,,,
儲能,,電池循環經濟,電池回收再利用,Eternity Technologies,,Eternity Technologies,https://www.crunchbase.com/organization/eternity-technologies,490792.0,,company,https://eternitytechnologies.com,ARE,Ras Al Khaimah,Ras Al Khaimah,operating,"Eternity Technologies manufactures a wide variety of batteries for trucks, lighting, vehicles, UPS, solar systems, and wind power stations.","Battery,Electric Vehicle,Industrial,Lighting,Manufacturing,Solar","Energy,Hardware,Manufacturing,Natural Resources,Sustainability,Transportation",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kqi4c0o7qxdkmvcmmlqk,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",OK Group,,OK Group,https://www.crunchbase.com/organization/ok-group-11ef,1160068.0,OK Group Srl,company,https://www.okgroupsrl.com,ITA,Veneto,Pero,operating,"Ok Group is a renewable energy company that offers solar panels, inverters, optimizers, batteries, cables, and connectors products.","Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2013-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dhsukfd8rcppt7zmffba,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Srinergy,,Srinergy,https://www.crunchbase.com/organization/srinergy,569422.0,Srinergy,company,https://www.srinergy.com,USA,Michigan,Novi,operating,Srinergy is a clean energy technology company.,"Battery,Commercial,Energy,Solar","Energy,Natural Resources,Other,Sustainability",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hkjkwtnvikxx8wepgwfs,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",BNR,,BNR,https://www.crunchbase.com/organization/bnr,1605530.0,,company,https://www.bnr-products.com,BEL,Antwerpen,Herentals,operating,"BNR specializes in energy storage, energy generation, and energy saving.","Consulting,Energy,Energy Storage","Energy,Professional Services",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/pqbxagmbffo7fnlvlsdn,BNR Products,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Fluid and Energy Engineering,,Fluid and Energy Engineering,https://www.crunchbase.com/organization/fluid-and-energy-engineering,1385027.0,Fluid Energy Engineering GmbH Co. KG,company,https://f2e.de,DEU,Hamburg,Hamburg,operating,Fluid and Energy is an engineering office for wind turbines and energy technology.,"Construction,Energy,Environmental Engineering,Hydroelectric,Wind Energy","Energy,Natural Resources,Real Estate,Science and Engineering,Sustainability",,,2008-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/f53gwcd9v7snalrljhpb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,,,
儲能,,熱能儲能,"顯熱儲能,潛熱儲能,熱化學儲能",Opteco,,Opteco,https://www.crunchbase.com/organization/opteco,1308838.0,Opteco bv.,company,https://www.opteco.be,BEL,Limburg,Zonhoven,operating,Opteco is a renewable company that providing energy solutions.,"Battery,Electrical Distribution,Energy,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2012-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/sfdpeptgri0ufkigq0oc,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",EGS Projects,,EGS Projects,https://www.crunchbase.com/organization/egs-projects,2591863.0,,company,http://egsprojects.be,BEL,Limburg,Maasmechelen,operating,EGS Projects is a renewables and environment firm that offers solar energy services.,"Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/e1gllm6pzg1qwpfytthb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Solar Energy Solutions,,Solar Energy Solutions,https://www.crunchbase.com/organization/solar-energy-solutions,490583.0,Solar Energy Solutions LLC.,company,https://www.sesre.com,USA,Kentucky,Lexington,operating,Solar Energy Solutions provides solar systems and installations services.,"Battery,Energy,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/mvdaxlzjscrkv5jcg89e,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Flexheat Corp,,Flexheat Corp,https://www.crunchbase.com/organization/flexheat-corp,2888981.0,FLEXHEAT CORP.,company,http://www.flex-heat.com,TWN,T'ai-pei,Taipei,operating,Flexheat Corp is a manufacturer and designer of polymer self-regulating heating elements.,"Battery,Hardware,Manufacturing","Energy,Hardware,Manufacturing",,,2014-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/e3fzv20j0rtsrc2cqu0u,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,,,,,,
儲能,,機械儲能,抽蓄水力儲能,Nature and People First,,Nature and People First,https://www.crunchbase.com/organization/nature-and-people-first,1878212.0,,company,http://natureandpeoplefirst.com/,FRA,Bretagne,Rennes,operating,Nature and People First is a developer and manufacturer of hydro power plant and solar energy.,"Energy,Hydroelectric,Manufacturing,Solar","Energy,Manufacturing,Natural Resources,Sustainability",,,2015-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/v1468814708/kmtssqrqgj7j2azxlai6.png,,company,,,,,,,,,,,,,,,,,Co-Founder President,,,,,,,,,,2015.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,VCA Solutions,,VCA Solutions,https://www.crunchbase.com/organization/vca-solutions,2022882.0,VCA Solution Pvt Ltd.,company,,USA,Kentucky,Lexington,acquired,VCA Solutions is a distributor of automotive batteries and battery testing equipment.,Battery,Energy,,,2019-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xc94srfawnkjbtetcik4,,company,,,,,,,,,,,,,,,,,,Valvoline,acquisition,2022-05-24,,,,,,,2019.0,2022.0,,,,,
儲能,,機械儲能,飛輪儲能,Kinetic Traction Systems,,Kinetic Traction Systems,https://www.crunchbase.com/organization/kinetic-traction-systems,2159746.0,,company,https://kinetictraction.com,USA,California,Chatsworth,operating,"Kinetic Traction Systems designs and produces clean technology regarding power regeneration, waste-heat recovery and energy storage.","Clean Energy,Electronics,Energy,Energy Storage","Consumer Electronics,Energy,Hardware,Sustainability",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/e68eiaxvaehtfuxyg7dl,KTSi,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,化學儲能,"電轉氫,合成甲烷,綠氨",Element 1,,Element 1,https://www.crunchbase.com/organization/element-1,325937.0,Element 1 Corp.,company,https://www.e1na.com,USA,Oregon,Bend,operating,"Element 1 specializes in mobile hydrogen, hydrogen generation and refueling, methanol-reforming, clean energy, and natural gas reforming.","Clean Energy,Energy,Fuel Cell,Industrial Manufacturing,Oil and Gas","Energy,Manufacturing,Natural Resources,Sustainability",,,2010-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/h9v0yjwpuvjr7v9fa2nt,,company,,,,,,,,,,,,,,,,,Founder CEO,,,,,,,,,,2010.0,,,,,,
